run,best_found,true_value,error,best_position
1,0.9871571063995361,0.0,0.9871571063995361,"[[1.9954378604888916], [-0.3920738697052002], [-0.42400968074798584], [-0.46297311782836914], [2.0023765563964844]]"
1,53.47129821777344,0.0,53.47129821777344,"[[2.2491188049316406], [-1.5368684530258179], [2.0277838706970215], [0.8716123104095459], [1.4134721755981445]]"
1,48538.28515625,0.0,48538.28515625,"[[0.07486820220947266], [-5.364436149597168], [8.230451583862305], [7.3593902587890625], [3.851543426513672]]"
