run,best_found,true_value,error,best_position
1,-4.922857284545898,-5.0,0.07714271545410156,"[[5.59590482711792], [0.25], [0.25], [1.5975542068481445], [5.643093109130859]]"
1,-1.320007085800171,-5.0,3.679992914199829,"[[5.537055969238281], [3.0323989391326904], [9.710295677185059], [8.712702751159668], [7.698841571807861]]"
