run,best_found,true_value,error,best_position
1,-4.166577339172363,-4.687658,0.5210806608276366,"[[2.1881561279296875], [1.5686907768249512], [1.2976977825164795], [1.9222303628921509], [2.6327075958251953]]"
1,-0.5653625130653381,-4.687658,4.122295486934662,"[[1.5825566053390503], [0.7281527519226074], [2.8636326789855957], [2.726806640625], [2.175795555114746]]"
1,-0.5653625130653381,-4.687658,4.122295486934662,"[[1.5825566053390503], [0.7281527519226074], [2.8636326789855957], [2.726806640625], [2.175795555114746]]"
1,-0.5653625130653381,-4.687658,4.122295486934662,"[[1.5825566053390503], [0.7281527519226074], [2.8636326789855957], [2.726806640625], [2.175795555114746]]"
