run,best_found,true_value,error,best_position
1,4.578949451446533,0.0,4.578949451446533,"[[-0.7192625403404236], [0.5160970687866211], [0.28817203640937805], [0.09620514512062073], [0.007500595413148403]]"
1,117392.15625,0.0,117392.15625,"[[1.46902596950531], [2.7018325328826904], [5.57150411605835], [4.775654315948486], [0.8899203538894653]]"
1,809417.5,0.0,809417.5,"[[2.5561513900756836], [-1.5233268737792969], [8.67283821105957], [8.019542694091797], [5.388657569885254]]"
