run,best_found,true_value,error,best_position
1,tensor(0.4686),0.0,tensor(0.4686),"[[0.12344391644001007, 0.023267922922968864], [0.007990350015461445, 0.07825183123350143]]"
1,tensor(0.2008),0.0,tensor(0.2008),"[[0.09215017408132553, 0.019518857821822166], [0.01124725490808487, 0.1118762418627739]]"
1,tensor(2.0345),0.0,tensor(2.0345),"[[0.1629602313041687], [0.02773134969174862], [0.006021410226821899], [0.05755976587533951]]"
